bucket_month,project_id,developer_id,developer_name,event_type,repo_artifact_namespace,relationship_type
2023-08-01,vta4u6W38N8RHqJkdq2crSlH5LEV6sVLc3njqXa7ABA=,umGib1ETVg0NUkNAbHZMC9EPpplrcbyB99JYLVYzZUY=,fmrsabino,ISSUE_OPENED,gelatodigital,DEVTOOL
2023-08-01,JEGKohqd4SMdF2XsPQx53SuYckF5GP2RrdX9vLzovBk=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,ISSUE_COMMENT,wighawag,DEVTOOL
2023-10-01,A2qcsig6eeYaR8JYx5b8eLzaCXEouObKUHpvPW3qC7c=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,synthetixio,DEVTOOL
2023-06-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,PULL_REQUEST_OPENED,nomicfoundation,DEVTOOL
2018-12-01,VX361jrBrvz2/vC9Ms9xPzOAkPO5CJLOs4FSPmjKFHs=,mBwgDIPXl1K5f6bkC14cydpPbRZ61FY0ct0m/EcOqCs=,icodezjb,STARRED,libp2p,DEVTOOL
2022-09-01,sphWttmsHeZdYZ/tzjYPMpehqyy4ixN8QWzNDY84p1A=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,PULL_REQUEST_REVIEW_COMMENT,vectorized,DEVTOOL
2021-12-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,uYoXAxuo5DSYiSWZVBnvnO8y7DCvXb2Wgxs30bW69DQ=,a1740942002,STARRED,ethers-io,DEVTOOL
2018-06-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_OPENED,ethereum,DEVTOOL
2022-06-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,PULL_REQUEST_OPENED,openzeppelin,DEVTOOL
2024-05-01,sphWttmsHeZdYZ/tzjYPMpehqyy4ixN8QWzNDY84p1A=,9iA0lUI6y7QXEscBk2hMpWFDHHrl/QFxqTFgCL8BsnQ=,livingrockrises,FORKED,vectorized,DEVTOOL
2023-06-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2025-02-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,V3yOVaCLqFPu+Zo11uYCQLiEOB6vv8aYm6fF3WfgC0s=,jpuri,COMMIT_CODE,metamask,BUILDER
2025-02-01,gw1/n9hvDoPA0W0U9NMZ74RsNSQViz+i6ArfdDqPn8E=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,COMMIT_CODE,guildxyz,BUILDER
2024-02-01,iOfFhoUyVo3E06Q1rH0JA6xoj/6XDj+7JQsnopmyhHQ=,9iA0lUI6y7QXEscBk2hMpWFDHHrl/QFxqTFgCL8BsnQ=,livingrockrises,COMMIT_CODE,bcnmy,BUILDER
2024-02-01,Y9rXNLJ/h4thc8N6RaRQEp6qaOyGsTOF8UV+xttzzK4=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,COMMIT_CODE,1inch,BUILDER
2024-02-01,kCF+D9wyJM2PvCFVlX9aKksPQmQEIKOsEnQUW3Bipog=,uPwZ0ZGyAvu6NmG7HrtRaCZag/aFkVitlQClHEvdG6M=,jcmonte,COMMIT_CODE,kwenta,BUILDER
2024-06-01,x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractal-visions,BUILDER
2024-06-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,COMMIT_CODE,wormhole-foundation,BUILDER
2024-06-01,x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractalvisionsnft,BUILDER
2024-06-01,XXpPLHBtaupfaGGuGkhTSlO2QRxEq4ADsUmSdge25u8=,aloYzmBbu1iQlVvIEJSRzxNy7FhVqwTw9icsZoWrbEM=,noisekit,COMMIT_CODE,synthetixio,BUILDER
2024-07-01,0IoaqfH0mkl61jIvWC/JWobbYPP2gn9rTTSuF2/Ydew=,2FIK7J716vIRQEP1xCUdtd2te8wKj+LJiCMdxia1qpA=,babkenmes,COMMIT_CODE,layerswap,BUILDER
2024-07-01,0wTetcgdAs7+boj3ROTnd7BiHXTxK1oGU3haIFFyc4s=,/2iNWqvjus36vs8DPtqGRpIEzOb3cuUeZZoZq20WxgI=,jdmsu4,COMMIT_CODE,odos-xyz,BUILDER
2024-07-01,gw1/n9hvDoPA0W0U9NMZ74RsNSQViz+i6ArfdDqPn8E=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,COMMIT_CODE,guildxyz,BUILDER
2024-08-01,ZKOzuGXX+Td07spayLiJ2RxL3NCXzd7/JPfR7HrVtb4=,1HGQyl9LNMM9tfePzX55fYHGF+5OuQY+bhwxqAAiUGY=,benwolski,COMMIT_CODE,crocswap,BUILDER
2024-08-01,kCF+D9wyJM2PvCFVlX9aKksPQmQEIKOsEnQUW3Bipog=,uPwZ0ZGyAvu6NmG7HrtRaCZag/aFkVitlQClHEvdG6M=,jcmonte,COMMIT_CODE,kwenta,BUILDER
2024-09-01,2D5YRxufnDHKS+HeGRxq/fquJWda1owfPsxOQFcXAys=,1iVCmwW2eX7VY9xiyzXSgQxbCIMD6tEDHSJjwjWYqVY=,piekczyk,COMMIT_CODE,oasisdex,BUILDER
2024-09-01,CEgSH0sLKChprauip73TEAlNieWnpX+HRIV5re4xPIc=,YATVYQJkIatFGodQH87+sgtpSghdzq2FSABUaAoPazk=,anirudhmakhana,COMMIT_CODE,gelatodigital,BUILDER
2024-05-01,YK2lvzF7UzCPd3j5zI0nxCi5/4hs50U7VusGwfq9IEE=,1iVCmwW2eX7VY9xiyzXSgQxbCIMD6tEDHSJjwjWYqVY=,piekczyk,COMMIT_CODE,oasisdex,BUILDER
2024-08-01,L1FGc2AIMWcbDulPkpgzndWnljElZEAxxr+jPOdn0WQ=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,COMMIT_CODE,synthetixio,BUILDER
2024-10-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,COMMIT_CODE,xlabs,BUILDER
2024-10-01,kCF+D9wyJM2PvCFVlX9aKksPQmQEIKOsEnQUW3Bipog=,uPwZ0ZGyAvu6NmG7HrtRaCZag/aFkVitlQClHEvdG6M=,jcmonte,COMMIT_CODE,kwenta,BUILDER
2024-04-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,BliVsFyGSEf8+6lWk/YkDMctMr3b/8lzioKMjcX7Hfk=,alainncls,COMMIT_CODE,metamask,BUILDER
2024-05-01,k2yKacP1bWm7Kb+gqwS+X3TUSPr/fk406J7H+MdgO+Q=,kGBf03qKIIHh1aXUmWtfrjA0flrYm8Sxj57s8oZqEKI=,devidxyz,COMMIT_CODE,guildxyz,BUILDER
2024-05-01,bT2YDJIjVtlPp1jGKrofRmJ/UaIFeUD1eq1J+jeAkbA=,D/uIkX/SpzHZnWYBDdDZErce1klqGCtQzcr9vuv6zuA=,juampirombola,COMMIT_CODE,reserve-protocol,BUILDER
2024-03-01,bOfxh42p5sbTXszPNBr2Puo/Pi8K58FoD42L35YvfqE=,7NEpeY+uKqmMYyrdGQWpZzEw6CQI16qJRrqTvQYD91Y=,bravonatalie,COMMIT_CODE,holographxyz,BUILDER
2024-03-01,SknvJ1fKqsEjRQTERy44BdTmY67lcFa3Yg9AHT5MwxQ=,XA0qHOIDUpGXaJz2PrtZ5YF8EkdaNSo7KOdkpqBN8yM=,cphilo,COMMIT_CODE,woonetwork,BUILDER
2024-12-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,COMMIT_CODE,xlabs,BUILDER
2024-01-01,oSD0LKbjJGzhzGmFtIPwPVNjbpM+H0nYDjLqoqi1dFs=,2FIK7J716vIRQEP1xCUdtd2te8wKj+LJiCMdxia1qpA=,babkenmes,COMMIT_CODE,layerswap,BUILDER
2024-01-01,aGpGH8qz3FmBNtMGV/yB4PSWzsO7SlVKvqR+vk3+7NE=,o/J/Bifwyi4WdxhXfRioatNwKFeuLHuPqjAzvibWgxQ=,phabc,COMMIT_CODE,0xsequence,BUILDER
2024-01-01,gw1/n9hvDoPA0W0U9NMZ74RsNSQViz+i6ArfdDqPn8E=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,COMMIT_CODE,guildxyz,BUILDER
2024-01-01,L1FGc2AIMWcbDulPkpgzndWnljElZEAxxr+jPOdn0WQ=,aloYzmBbu1iQlVvIEJSRzxNy7FhVqwTw9icsZoWrbEM=,noisekit,COMMIT_CODE,synthetixio,BUILDER
2024-01-01,kCF+D9wyJM2PvCFVlX9aKksPQmQEIKOsEnQUW3Bipog=,uPwZ0ZGyAvu6NmG7HrtRaCZag/aFkVitlQClHEvdG6M=,jcmonte,COMMIT_CODE,kwenta,BUILDER
2025-02-01,x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractalvisionsnft,BUILDER
2025-02-01,L1FGc2AIMWcbDulPkpgzndWnljElZEAxxr+jPOdn0WQ=,aloYzmBbu1iQlVvIEJSRzxNy7FhVqwTw9icsZoWrbEM=,noisekit,COMMIT_CODE,synthetixio,BUILDER
2025-02-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,u8aQPxZicXznM3NN49bDwb7WqGcPO+TV+iti9dwAVw4=,hiletmis,COMMIT_CODE,api3dao,BUILDER
2025-02-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,COMMIT_CODE,xlabs,BUILDER
2025-02-01,bT2YDJIjVtlPp1jGKrofRmJ/UaIFeUD1eq1J+jeAkbA=,D/uIkX/SpzHZnWYBDdDZErce1klqGCtQzcr9vuv6zuA=,juampirombola,COMMIT_CODE,reserve-protocol,BUILDER
2025-01-01,CEgSH0sLKChprauip73TEAlNieWnpX+HRIV5re4xPIc=,YATVYQJkIatFGodQH87+sgtpSghdzq2FSABUaAoPazk=,anirudhmakhana,COMMIT_CODE,gelatodigital,BUILDER
2025-01-01,Jpscljo0tkzVDYKwVNnTSuR+AFUyy4EHg4AWd+Mdnd4=,NtksEkkjqXLX9/awKB5zELoBRNRYedl7f0OZ7cREcqw=,tiendn,COMMIT_CODE,hyperlane-xyz,BUILDER
2024-04-01,YK2lvzF7UzCPd3j5zI0nxCi5/4hs50U7VusGwfq9IEE=,1iVCmwW2eX7VY9xiyzXSgQxbCIMD6tEDHSJjwjWYqVY=,piekczyk,COMMIT_CODE,oasisdex,BUILDER
2024-11-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,V3yOVaCLqFPu+Zo11uYCQLiEOB6vv8aYm6fF3WfgC0s=,jpuri,COMMIT_CODE,metamask,BUILDER
2024-12-01,0IoaqfH0mkl61jIvWC/JWobbYPP2gn9rTTSuF2/Ydew=,2FIK7J716vIRQEP1xCUdtd2te8wKj+LJiCMdxia1qpA=,babkenmes,COMMIT_CODE,layerswap,BUILDER
2024-12-01,gw1/n9hvDoPA0W0U9NMZ74RsNSQViz+i6ArfdDqPn8E=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,COMMIT_CODE,guildxyz,BUILDER
2024-12-01,0wTetcgdAs7+boj3ROTnd7BiHXTxK1oGU3haIFFyc4s=,/2iNWqvjus36vs8DPtqGRpIEzOb3cuUeZZoZq20WxgI=,jdmsu4,COMMIT_CODE,odos-xyz,BUILDER
2025-01-01,iOfFhoUyVo3E06Q1rH0JA6xoj/6XDj+7JQsnopmyhHQ=,iU1y/kSH0lG70GpzxKEkp61f4xNE28bPqMMJcr5xqzg=,vgabriel45,COMMIT_CODE,bcnmy,BUILDER
2025-01-01,x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractalvisionsnft,BUILDER
2025-01-01,ZKOzuGXX+Td07spayLiJ2RxL3NCXzd7/JPfR7HrVtb4=,1HGQyl9LNMM9tfePzX55fYHGF+5OuQY+bhwxqAAiUGY=,benwolski,COMMIT_CODE,crocswap,BUILDER
2024-09-01,bT2YDJIjVtlPp1jGKrofRmJ/UaIFeUD1eq1J+jeAkbA=,D/uIkX/SpzHZnWYBDdDZErce1klqGCtQzcr9vuv6zuA=,juampirombola,COMMIT_CODE,reserve-protocol,BUILDER
2024-09-01,iOfFhoUyVo3E06Q1rH0JA6xoj/6XDj+7JQsnopmyhHQ=,9iA0lUI6y7QXEscBk2hMpWFDHHrl/QFxqTFgCL8BsnQ=,livingrockrises,COMMIT_CODE,bcnmy,BUILDER
2024-09-01,gBq7Wl0q0X+/hAl3qY/vtLirLXpwMoCndZ8i/B/6wd0=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,COMMIT_CODE,safe-global,BUILDER
2024-09-01,0bo+FpuyeDxXcG5AQW0QWClfmYYQ2G9yEnOqxofAKys=,u8aQPxZicXznM3NN49bDwb7WqGcPO+TV+iti9dwAVw4=,hiletmis,COMMIT_CODE,api3dao,BUILDER
2024-03-01,GFtPmpIWk2qUtklRVLF1k8VATmNH+3bHG4CA8iOfuxA=,7HNvrg4epj3h2Ld/c3I/5f58Zi7t7+5TC72SAgZ7Lh8=,schlagonia,COMMIT_CODE,yearn,BUILDER
2024-06-01,0IoaqfH0mkl61jIvWC/JWobbYPP2gn9rTTSuF2/Ydew=,2FIK7J716vIRQEP1xCUdtd2te8wKj+LJiCMdxia1qpA=,babkenmes,COMMIT_CODE,layerswap,BUILDER
2024-07-01,6E3DyJA6elKGNzeUnrVYN/T9kutfmbzXXNbOlvSfnZM=,guI9iQB7GHrilCrG9Wx8AjVX5Ec2aHCchn0uVOzIvpk=,jamado95,COMMIT_CODE,lifinance,BUILDER
2018-10-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,o/J/Bifwyi4WdxhXfRioatNwKFeuLHuPqjAzvibWgxQ=,phabc,STARRED,ethers-io,DEVTOOL
2022-10-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,usecannon,DEVTOOL
2022-10-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,usecannon,DEVTOOL
2022-12-01,SrAW7CxbX2q6KzPf1xXwJsc5IQZqIkDDOkAx3/nTS0M=,uYoXAxuo5DSYiSWZVBnvnO8y7DCvXb2Wgxs30bW69DQ=,a1740942002,STARRED,thirdweb-dev,DEVTOOL
2023-03-01,PyhUZNx6BtNb32p2YMEx2h6WrGOesDqk/rV1nuWAE3I=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_OPENED,nomicfoundation,DEVTOOL
2022-07-01,DfSkG9e/kLoY4f6vGN2ENGR29QVNtpye7gux017Wg5U=,+ucbi6eEwOuw2jKqEWkFqXalErvDJgMF5NWOJGXGp8I=,davidmurdoch,ISSUE_OPENED,ethereum,DEVTOOL
2022-01-01,CgkycgswSzo7Brgjj4YzC6Gbc0QVAof11N2O2WIjBPc=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,ethereum,DEVTOOL
2024-03-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,ISSUE_OPENED,wevm,DEVTOOL
2024-05-01,J8oQzHF/fe+xFyOab7RW2WJKkmhybbpdGAJWp8zBqjc=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,STARRED,framesjs,DEVTOOL
2023-11-01,9YkINcCMkPJJBBzIpfFgimCSHCiPCKnl0RTIPa4AZ7I=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,STARRED,alexfertel,DEVTOOL
2021-08-01,+nGkjscqutwnMAH4FeLBsTaKd+fJUbXdWN9Hu4Qf4/M=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_OPENED,sc-forks,DEVTOOL
2022-08-01,1zxp1YeWLiiPAWMUZMEkaQWCqtPNsPEF8TKEssAW96M=,7HNvrg4epj3h2Ld/c3I/5f58Zi7t7+5TC72SAgZ7Lh8=,schlagonia,FORKED,vyperlang,DEVTOOL
2018-03-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,FORKED,ethereum,DEVTOOL
2022-05-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2022-04-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,ISSUE_COMMENT,openzeppelin,DEVTOOL
2022-09-01,+PfbGQq2fXc65J+R0ni5deEPvSbqCGwIUSGfsnt3swM=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_OPENED,sc-forks,DEVTOOL
2024-03-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,AQ8DAtzQLilOrVqx04Z4dtRpc74C5DzwmvYURFN1vgQ=,brickheadjohnny,PULL_REQUEST_REVIEW_COMMENT,wevm,DEVTOOL
2020-09-01,+nGkjscqutwnMAH4FeLBsTaKd+fJUbXdWN9Hu4Qf4/M=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,FORKED,sc-forks,DEVTOOL
2023-01-01,o3I86m8J3AXN3TgVDHCJDCK3mY1PFt884Ab6cHrMEBo=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,shazow,DEVTOOL
2024-07-01,u6/AIfaZ6pdEWsncoDvM0kAZXdTqx2VMSNc75zVPBnM=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,STARRED,joshstevens19,DEVTOOL
2020-06-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2025-01-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,iU1y/kSH0lG70GpzxKEkp61f4xNE28bPqMMJcr5xqzg=,vgabriel45,ISSUE_OPENED,wevm,DEVTOOL
2021-07-01,JEGKohqd4SMdF2XsPQx53SuYckF5GP2RrdX9vLzovBk=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_OPENED,wighawag,DEVTOOL
2018-05-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2024-03-01,K9az3PieYYvpacdq4Vt2DwNPwtSUazI/w67P/mSVcJU=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractalvisionsnft,BUILDER
2024-03-01,x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,UXtXjBqDojkGIjuANXIPT6mQwU2/zZ2uVzJf2DiAMUA=,fractalvisionz,COMMIT_CODE,fractalvisionsnft,BUILDER
2022-03-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,PULL_REQUEST_OPENED,ethereum,DEVTOOL
2023-09-01,CgkycgswSzo7Brgjj4YzC6Gbc0QVAof11N2O2WIjBPc=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_COMMENT,ethereum,DEVTOOL
2022-03-01,0vGgC3Svnxh1MM2cZonDt8UO/AH3L7ccxNfX219uScE=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,STARRED,wighawag,DEVTOOL
2023-01-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,+ucbi6eEwOuw2jKqEWkFqXalErvDJgMF5NWOJGXGp8I=,davidmurdoch,ISSUE_COMMENT,ethers-io,DEVTOOL
2020-02-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2022-05-01,+PfbGQq2fXc65J+R0ni5deEPvSbqCGwIUSGfsnt3swM=,+ucbi6eEwOuw2jKqEWkFqXalErvDJgMF5NWOJGXGp8I=,davidmurdoch,ISSUE_COMMENT,sc-forks,DEVTOOL
2022-05-01,0vGgC3Svnxh1MM2cZonDt8UO/AH3L7ccxNfX219uScE=,cRStxK9B5C870d7cqZtDV9Mgn3dPWrUqR4nByUAXGLI=,wminshew,ISSUE_COMMENT,wighawag,DEVTOOL
2021-02-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2020-05-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_OPENED,ethereum,DEVTOOL
2022-12-01,D/EXUXnX8dbOCU6qXNGAgNxhLOdodwJNNjMPeLUHSu4=,S6uszmS9U6Dt+1OHK95tkTIJEtRxZcidIqgEa3wZENs=,scnale,ISSUE_COMMENT,ethereum,DEVTOOL
2024-04-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2022-11-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2023-10-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_COMMENT,ethereum,DEVTOOL
2023-07-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,FORKED,openzeppelin,DEVTOOL
2024-01-01,0vGgC3Svnxh1MM2cZonDt8UO/AH3L7ccxNfX219uScE=,YATVYQJkIatFGodQH87+sgtpSghdzq2FSABUaAoPazk=,anirudhmakhana,STARRED,wighawag,DEVTOOL
2018-05-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,ISSUE_OPENED,ethereum,DEVTOOL
2024-07-01,kcCUcZfHQ+B2UtFQXv2E24ifkMGBqKW5j6C5eBmlg60=,0jLn8X4Wf9YKIPg3bJKGRPOV8iJAxs+E212U8+g1pnM=,uxio0,PULL_REQUEST_OPENED,ethereum,DEVTOOL
2024-08-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,aloYzmBbu1iQlVvIEJSRzxNy7FhVqwTw9icsZoWrbEM=,noisekit,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2023-06-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,RaHDKU/F7l5OGzWlDYq7yvTe8goyPC99XncJMWB1Z4c=,zumzoom,ISSUE_OPENED,nomicfoundation,DEVTOOL
2018-12-01,GBDBcSL2nC00cLNZUVgyL7iDkWD77CD5pAaaIicKjng=,mBwgDIPXl1K5f6bkC14cydpPbRZ61FY0ct0m/EcOqCs=,icodezjb,STARRED,libp2p,DEVTOOL
2022-03-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,7NEpeY+uKqmMYyrdGQWpZzEw6CQI16qJRrqTvQYD91Y=,bravonatalie,ISSUE_COMMENT,nomicfoundation,DEVTOOL
2022-04-01,Zy6ZHnI5FaGA6G9Pm0+DxqvFg3pcni2pcNqd6VPbsG8=,/21BdlkMukHPpVvTUK/Trn4eEabWRnHqqCxuj53bYPg=,znevo,FORKED,stargate-protocol,DEVTOOL
2022-04-01,D/phNjIkMkuESYi0XbICo299wHOagQbo2WSAyODxDp0=,/21BdlkMukHPpVvTUK/Trn4eEabWRnHqqCxuj53bYPg=,znevo,FORKED,stargate-protocol,DEVTOOL
2023-06-01,b9Ln/oJ391BCdgtl8bjkvvb4QhQZF6nfJbjQDYZP00Q=,YyVbPIgrDYfIiVb4aSxLbI7yFRoio2r3jevIR7njTyY=,davidvuong,STARRED,smartcontracts,DEVTOOL
